name,ein,city,state,website,phone,formatted_address,place_id
HUMAN RIGHTS AND BUSINESS AWARD FOUNDATION,813298803,SANTA FE,NM,https://www.dws.state.nm.us/Human-Rights-Information,(505) 827-6838,2600 Cerrillos Rd, Santa Fe, NM 87505, USA,ChIJsbfAKQpRGIcRzkoeVawP6Ew
FREED CHARITABLE TRUST,366918120,WATSEKA,IL,https://www.watsekaumc.org/,(815) 432-0122,301 S 4th St, Watseka, IL 60970, USA,ChIJXRW79oGaDYgR6zR0uCLgb8Y
ALLAN R ETTINGER FOUNDATION,364398259,CHICAGO,IL,https://anixter.org/,(773) 973-7900,6610 N Clark St, Chicago, IL 60626, USA,ChIJY6vHz7vRD4gRqB6zzKbJOCc
FIRST COMMUNITY CARES FOUNDATION,872144290,HOUSTON,TX,https://firstcomcares.org/contact-us,(281) 856-5588,15260 FM 529, Houston, TX 77095, USA,ChIJAQDkDsnQQIYRN_eFgHUsVU0
MASON FAMILY FOUNDATION,331973351,ROGERSVILLE,AL,https://www.biddymason.com/,(323) 795-0714,2193 W 25th St, Los Angeles, CA 90018, USA,ChIJ4eJZV-q5woAR0MUqFma62vs
HANSBERGER FOUNDATION,854386244,BOISE,ID,https://www.idahocf.org/,(208) 342-3535,210 W State St, Boise, ID 83702, USA,ChIJAawtWP34rlQRO3zJlcV2Sj4
JAMES WAKEFIELD DICKSON MEMORIAL SCHOLARSHIP FUND,411439561,NORTHFIELD,MN,http://www.northfieldhistory.org/,(507) 645-9268,408 Division St S, Northfield, MN 55057, USA,ChIJE8qc38ZT9ocRT_jUUzBr-nQ
MARY CECILE CHAMBERS SCHOLARSHIP TR,766071425,GALVESTON,TX,https://galvestonchamber.com/,(409) 763-5326,2228 Mechanic St #101, Galveston, TX 77550, USA,ChIJcxAZG2yeP4YRweHpTk3va9o
LOVING HERPS RESCUE SOCAL,392671358,KALISPELL,MT,https://www.petfinder.com/member/us/mt/polson/all-hearts-rescue-mt89/,(406) 212-7544,41680 Flathead View Dr, Polson, MT 59860, USA,ChIJv0-OEM0MZ1MRmCNd3jdNUZM
JONATHAN & DAVID FOUNDATION,382443692,ADA,MI,http://www.fosterswift.com/professionals-Jonathan-David-Attorney.html,(616) 726-2243,1700 E Beltline Ave NE #200, Grand Rapids, MI 49525, USA,ChIJyWiLhkdTGIgRxLX6oGPLtM8
OCEAN FOREST FOUNDATION,921763888,DELAWARE,DE,http://oceanfdn.org/,(202) 887-8996,1320 19th St NW, Washington, DC 20036, USA,ChIJZxcJ7Me3t4kR3um4YHr2S3I
CAROLYN ANN HOUSING,923350110,MEMPHIS,TN,https://www.mrgapartments.com/properties/annies-townhomes?utm_source=google,(844) 751-1114,2603 Pojest Dr, Memphis, TN 38127, USA,ChIJ6ysAEo5_f4gR0w_5exv_g9M
JOSEPH F MILLER FOUNDATION INC,351796889,NAPLES,FL,http://www.colliercf.org/,(239) 649-5000,2340 Vanderbilt Beach Rd Suite 401, Naples, FL 34109, USA,ChIJm2OYo-fh2ogRQ0Qw1SRnWUU
FENG LI LI,364266091,NASHVILLE,TN,https://www.nashvilleneurosurgery.com/doctors/khan-li-md/,(615) 986-1256,2400 Patterson St #319, Nashville, TN 37205, USA,ChIJU453fbhmZIgRuKsKBHt1mww
W L AMOS SR FOUNDATION INC,582399470,COLUMBUS,GA,https://www.somafoundation.net/,(706) 221-7262,1011 3rd Ave, Columbus, GA 31901, USA,ChIJUWdKLozNjIgRaicO3kjY92Y
PRAYERS IN THE PINES INC,415222364,MILAN,TN,http://nbcchurchmilan.org/?utm_source=gmb&utm_medium=referral,(731) 613-2054,178 Medina Hwy, Milan, TN 38358, USA,ChIJjX4S33QBfIgR7vCHp3RcLyY
CYNTHIA G EDELMAN FAMILY FOUNDATION,597109743,JACKSONVILLE,FL,http://www.jaxcf.org/,(904) 356-4483,245 Riverside Ave #310, Jacksonville, FL 32202, USA,ChIJr8Sinm235YgRx4MZ0x8tJAA
CLARA FOUNDATION INC,201216666,SIASCONSET,MA,http://cfnan.org/,(508) 825-9993,9B Bayberry Ct, Nantucket, MA 02554, USA,ChIJAVN3LO_c-okRNZqw77C56fU
RGF FAMILY FUND,366085190,TULSA,OK,http://flintfamilyfoundation.org/,(918) 710-3331,1625 W 21st St S, Tulsa, OK 74107, USA,ChIJq6rmjD3rtocRbGOo5YO4qRQ
ANNABEL TAYLOR TR UW,396146785,CHICAGO,IL,http://annabeltaylor.com/,01932 450728,Wencote, South Rd, Weybridge KT13 9DZ, UK,ChIJVeqR8791dkgR4J9a17BmVKQ
OAK GROVE FOUNDATION,411913047,WAYZATA,MN,https://oakgrovechurch.org/,(763) 544-1141,5920 Golden Valley Rd, Golden Valley, MN 55422, USA,ChIJ97QJmWQ0s1IR8YaL8BKiu6w
COUNTY NORTH FOUNDATION,311596311,WEST UNITY,OH,http://northerncincinnati.foundation/,(513) 874-5450,8897 Cincinnati Dayton Rd, West Chester Township, OH 45069, USA,ChIJd6uTZidQQIgRsOpsnnyDzrw
WELZ FAMILY CHILDRENS FOUNDATION,686190796,GRASS VALLEY,CA,http://mountainvalleyfamilyservices.net/,(530) 265-9057,24077 CA-49, Nevada City, CA 95959, USA,ChIJ03fjhmljm4ARQj5-3EO1Uf8
FINK FAMILY FOUNDATION INC,133872846,NEW CITY,NY,https://nyulangone.org/locations/fink-childrens-ambulatory-care-center-160-east-32nd-street?cid=syn_yext&y_source=1_MjAxNDA2MzQ4OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(212) 263-5940,160 E 32nd St 2nd Floor, New York, NY 10016, USA,ChIJZ7lvgAhZwokR-DXp-0_GgDE
JUNJIE & YUNA ZHENG FAMILY FUND,611584062,CUPERTINO,CA,https://familygivingtree.org/,(408) 946-3111,280 Martin Ave #6, Santa Clara, CA 95050, USA,ChIJt8TGjNjIj4ARKIw5LitnzLU
BARES FAMILY FOUNDATION INC,462818873,BEE CAVE,TX,https://beecavearts.foundation/,(512) 522-9467,12912 Hill Country Blvd Ste F160, Austin, TX 78738, USA,ChIJq6omOus3W4YR1NZx_RZbuZw
MELISSA JANE NICANDRI FOUNDATION INC,392310272,JACKSONVILLE,FL,http://www.jaxcf.org/,(904) 356-4483,245 Riverside Ave #310, Jacksonville, FL 32202, USA,ChIJr8Sinm235YgRx4MZ0x8tJAA
MICHAEL LILLIE FOUNDATION,873999788,MARTINSBURG,WV,http://www.ewvcf.org/,(304) 264-0353,127 Crimson Cir, Martinsburg, WV 25403, USA,ChIJbYoTlUcCyokRwm6IN3q-2Nw
WRNS STUDIO FOUNDATION,872233996,SAN FRANCISCO,CA,https://www.wrnsstudio.com/,(415) 489-2224,501 2nd St #402, San Francisco, CA 94107, USA,ChIJ5-77BXmAhYARKr1cW2cOAo8
EDNA B KILCUP TRUST UW NECT C/O RI HOSP & NATL BK CO TR,056039968,DALLAS,TX,https://www.kindredhospitals.com/locations/texas/dallas-central,(469) 232-6500,8050 Meadow Rd, Dallas, TX 75231, USA,ChIJUTKvUeafToYRUaVQItO1NVc
GEORGE ROSE WATKINS III FOUNDATION INC,823781542,HENDERSON,NC,http://www.unitedwayvance.org/,(252) 492-8392,212 E Dabney Dr, Henderson, NC 27536, USA,ChIJY2g0xGi8rYkRn9SqOc1bhxw
NIBBE FAMILY CHARITABLE FOUNDATION,861316548,ZUMBROTA,MN,http://www.bbbssmn.org/,(507) 451-5922,141 E Vine St, Owatonna, MN 55060, USA,ChIJGU6TzkL39ocRFf7z1-kzRAE
ROBERT J STILLWELL FOUNDATION,467081307,KIMBERTON,PA,https://robertjstillwell.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(215) 643-3490,1009 N Bethlehem Pike, Spring House, PA 19477, USA,ChIJt414KLmkxokRAP3I_cq9HYk
BIOTN FOUNDATION INC,260491301,NASHVILLE,TN,https://www.lifesciencetn.org/,(615) 242-8856,217 Rep. John Lewis Way N #200, Nashville, TN 37219, USA,ChIJwVPbVVdmZIgRt1TpNs9mgpI
PRIMATE PARADISE INC,571166663,OSTEEN,FL,,(407) 321-7217,2465 Reed Ellis Rd, Osteen, FL 32764, USA,ChIJRTGUl9MV54gRwkskEl1Ln2w
SOAR OF GREENE CO INC,471006691,WAYNESBURG,PA,http://www.co.greene.pa.us/secured/gc2/depts/rec/airport.htm,(724) 627-8029,417 E Roy Furman Hwy, Waynesburg, PA 15370, USA,ChIJUdfkaTCgNYgRT6qcAPk3b58
THIS IS HOME FEST INC,874323242,LAKE CHARLES,LA,https://www.visitlakecharles.org/,(337) 436-9588,1205 N Lakeshore Dr, Lake Charles, LA 70601, USA,ChIJR-efFb-FO4YRL0hNlEeya6w
MCINTOSH FOUNDATION,136096459,WASHINGTON,DC,http://www.exponentphilanthropy.org/,(202) 580-6560,1720 N St NW 4th floor, Washington, DC 20036, USA,ChIJw-aBU8e3t4kRx_6xLzvCneA
SEAMAN FAMILY FOUNDATION,364814674,BEACHWOOD,OH,http://www.seamanatty.com/,(216) 696-1080,3690 Orange Pl #415, Beachwood, OH 44122, USA,ChIJ1Y3xLXzwMIgRdXJgx67zQ0s
JOSEPH W MARTIN TRUST,056011809,WARREN,RI,https://www.naschools.net/o/jwmes,(508) 643-2140,37 Landry Ave, North Attleborough, MA 02760, USA,ChIJ98v7otoJXUAR_FbNoIoFmYw
CASLV PTO CH,814407310,LAS VEGAS,NV,http://www.caslv.org/,(702) 776-6529,8985 S Eastern Ave #375, Las Vegas, NV 89123, USA,ChIJfS4co0nOyIAR2X4whQ6_hqI
RISE UP MENTAL HEALTH SANCTUARY,852196932,SAINT GABRIEL,LA,https://uniteddrugsdetoxcenters.store/,(304) 761-2459,721 Baronne St, New Orleans, LA 70113, USA,ChIJzfiRTRCnIIYRJMYyd4_adn8
SASUMTHING INC,821706233,DOUGLASVILLE,GA,http://changeyourstoryinc.org/,(770) 568-7650,8336 Office Park Dr, Douglasville, GA 30134, USA,ChIJIaAqoVQn9YgRnKTuy169aGc
JOYFORWARD,873951586,LONGMONT,CO,http://awfnobarriers.org/,(303) 630-1400,600 Terry St, Longmont, CO 80501, USA,ChIJ4_CBzM_5a4cR2gVAvEN6lOU
ZADOC W & LAWRENCE N BROWN FOUNDATION,990204873,HONOLULU,HI,https://dbedt.hawaii.gov/hhfdc/,(808) 587-0641,677 Queen St #300, Honolulu, HI 96813, USA,ChIJwZamBQpuAHwR9OTYZpPcWtU
AMERICAN FOUNDATION FOR THE STUDY OF MAN,996001275,FALLS CHURCH,VA,http://www.afb.org/default.aspx,(212) 502-7600,1101 Wilson Blvd 6th Floor, Arlington, VA 22209, USA,ChIJnRxl3L63t4kRqp4Msr3wzmM
FIGHTER FOR FATHERS,934051264,BRADENTON,FL,http://nurturingfathers.com/contact-us/,(888) 390-1119,2015 S Tuttle Ave, Sarasota, FL 34239, USA,ChIJ2Y8wQJpAw4gR6GeJtL-YFvw
GMH FOUNDATION,472408501,VENTURA,CA,http://www.hcfvc.org/,(805) 652-3361,3291 Loma Vista Rd, Ventura, CA 93003, USA,ChIJg-X9G0Gt6YAR5c1YkBOInNA
DIVERSITY MATTERS,923412924,OAK PARK,IL,http://energymatterschicago.com/,(708) 381-2318,41 Chicago Ave, Oak Park, IL 60302, USA,ChIJQVAtxxA1DogRxUpVhGnqRlY
U FOUNDATION,843399591,FRIENDSWOOD,TX,http://www.generocityfoundation.com/,(281) 992-7522,1212 Winding Way Dr, Friendswood, TX 77546, USA,ChIJlxFU3OuaQIYR3AoA1jYBkeQ
GLADYS M RICKARD CHARITABLE TR,347182531,MARYVILLE,MO,http://www.bbbsnodaway.org/,(660) 562-7981,2112 S Main St, Maryville, MO 64468, USA,ChIJDVbf7NbF6ocR0szklDrCKGw
WEBER W SEBALD FOUNDATION,316020730,CHICAGO,IL,http://www.sweetwaterfoundation.com/,(312) 508-3982,5749 S Perry Ave, Chicago, IL 60621, USA,ChIJxfXhas8uDogREhq7hUfrh6Y
MARDAG FOUNDATION,411698990,SAINT PAUL,MN,https://mardag.org/,(651) 224-5463,370 Wabasha St N #300, St Paul, MN 55102, USA,ChIJM3G11U3V94cRBAkLptwUymY
TR UA CRAFTON RAYNAR BROWNE,526061290,DALLAS,TX,https://ryan.com/,(972) 934-0022,13155 Noel Rd #100, Dallas, TX 75240, USA,ChIJ07VurNwgTIYRJhKKAOn4imk
SLOAN SWINDLE FAMILY FOUNDATION,208989997,LITTLE ROCK,AR,http://www.arcf.org/,(501) 372-1116,5 Allied Dr Suite 51110 Building 5, 11th Floor, Little Rock, AR 72202, USA,ChIJ55EYqF-70ocRzc8hHiVQMA0
REALNESS PRESERVE,931532118,KERRVILLE,TX,https://www.yoranchheadquarters.com/,(830) 640-3222,1736 Y O Ranch Rd NW, Mountain Home, TX 78058, USA,ChIJ9_uZ_eMWWYYRBdbcitPDHK0
GEORGIA PHI FOUNDATION INC,582285554,ATLANTA,GA,http://www.keepgeorgiabeautiful.org/,(404) 679-4910,60 Executive Park S, Atlanta, GA 30329, USA,ChIJ4UJVaBIG9YgR7B8hwOg6NrY
KONG CHOW BENEVOLENT ASSOCIATION OF SOUTHERN CALIFORNIA,952160266,LOS ANGELES,CA,http://kongchow-la.org/,(213) 626-1955,931 N Broadway, Los Angeles, CA 90012, USA,ChIJyUkeS8rHwoARglb9WsWvKA0
SOLOMON JACKSON JR FOUNDATION,271218152,COLUMBIA,SC,http://scmuseum.org/explore/4-d-theater/,(803) 898-4921,301 Gervais St, Columbia, SC 29201, USA,ChIJPZ1-kiS7-IgRHcjxRVhdwas
ORIENTAL OAK FOUNDATION,870891659,NEWTON,MA,https://www.bhf.org.uk/what-we-do/find-bhf-near-you/newton-abbot-furniture-electrical-store?sc_camp=5FEE9C0CDE1140D7B761443BD34262F7,01626 221160,35-37 Queen St, Newton Abbot TQ12 2AQ, UK,ChIJZcL6yNoFbUgRuYyHAfOqCsA
HEREFORD COMMUNITY RENOVATIONS,992842835,HEREFORD,TX,https://www.herefordconstruction.net/,(256) 693-4091,744 Grimwood Rd, Toney, AL 35773, USA,ChIJla_q6KY_YogRPGnzZWMozn8
XQ INSTITUTE,474422640,PALO ALTO,CA,https://xqsuperschool.org/,(844) 825-5297,807 Broadway, Oakland, CA 94607, USA,ChIJwXx1TBuBj4ARVY2gDn9_rtE
WORKING THEORY FOUNDATION,853325872,WILMINGTON,DE,http://www.workingtheoryfarm.org/,(503) 597-8598,5744 SE Davis Rd, Hillsboro, OR 97123, USA,ChIJX5U-iioQlVQRds-s1JMPnmc
T LLOYD KELLY FOUNDATION,366050341,CHICAGO,IL,https://www.foundationtkl.org/,(773) 366-8881,1718 E 87th St Ste 1, Chicago, IL 60617, USA,ChIJXRvxH5YpDogR1Hq1zQr03vQ
ANIMAS FOUNDATION,431617896,ANIMAS,NM,https://www.ffranimas.com/,(575) 496-1037,1448 NM-338, Animas, NM 88020, USA,ChIJle_wA6yh2YYRVboNxxFxvP8
A FRANK ORR CHARITABLE TRUST,364568975,EVANSVILLE,IN,https://www.vanderburghcf.org/,(812) 422-1245,20 NW 3rd St Ste 820, Evansville, IN 47708, USA,ChIJ18gMeDzVcYgRwZXFSfSJ1y0
SAVINO FAMILY FOUNDATION INC,871909914,STATEN ISLAND,NY,http://www.thestatenislandfoundation.org/,(718) 697-2831,260 Christopher Ln #301B, Staten Island, NY 10314, USA,ChIJwxcqp09MwokR-fXGXxgajYw
GEORGE AND MARY AGOSTINI FAMILY FOUNDATION INC,274385276,RUMFORD,RI,http://strengtheningfamilyfoundations.com/,(401) 473-7900,1240 Pawtucket Ave, Rumford, RI 02916, USA,ChIJr9Ihuz5d5IkR8ZPPktVZucU
GREENBRIDGE FAMILY FOUNDATION,823458443,SAN FRANCISCO,CA,https://greeningprojects.org/,(415) 218-7592,651 Ellsworth St, San Francisco, CA 94110, USA,ChIJm9XcxAF_j4ARhY4AKnNPwc0
SHICKMAN FAMILY FOUNDATION,232902143,WAYNE,PA,https://www.hfctrust.org/,(610) 293-2225,200 Eagle Rd, Wayne, PA 19087, USA,ChIJ__8vU8OUxokRyimwjoawMtA
CHARLES ENGELHARD FOUNDATION,226063032,SUMMIT,NJ,http://mahercharitablefoundation.org/,(908) 505-8008,7 Columbia Turnpike, Florham Park, NJ 07932, USA,ChIJYXPfAtCow4kRMdYISTeej60
CHARLES SHADY CHAR TR TUA,306320077,DALLAS,TX,https://thecharlesdallas.com/?utm_source=gmb_site&utm_medium=organic,(469) 917-9000,1632 Market Center Blvd, Dallas, TX 75207, USA,ChIJ__9jnk-ZToYR5VwJmBFenZU
TEN FIFTY FOUR FOUNDATION NFP,843407438,RIVERSIDE,IL,http://www.alfaorganization.org/,(312) 662-2626,2508 S 9th Ave, Riverside, IL 60546, USA,ChIJG3p4R4g1DogRjn-i2Dbi_NY
COMMUNITY FOR ALL,825357108,YPSILANTI,MI,https://cflcypsi.com/,(734) 961-7058,1375 S Harris Rd, Ypsilanti, MI 48198, USA,ChIJ79F2PAxXO4gRDqgaj7Y2v_w
M & M FISCHER FOUNDATION,203692378,BROOKLYN,NY,http://www.mmfisher.org/,(248) 415-1444,2 Towne Square #920, Southfield, MI 48076, USA,ChIJlUGNn9m3JIgRGP81mJ3Akpg
FRANK AND ROSLYN GROBMAN FOUNDATION INC,113241420,HEMPSTEAD,NY,,(516) 486-3661,436 S Franklin St, Hempstead, NY 11550, USA,ChIJI1Mjc-98wokRWrWnksmk0Xo
BETTY MILLARD FOUNDATION,454165383,WILMINGTON,DE,http://www.mpsfoundation.org/,(402) 991-6710,5231 S 159th Ave, Omaha, NE 68135, USA,ChIJW4sqMVDxk4cR-pYVuHQv-cE
BIG OTTER VOLUNTEER FIRE DEPARTMENT,550755135,IVYDALE,WV,,(304) 286-5814,5462 Big Otter Hwy, Ivydale, WV 25113, USA,ChIJJZ_VpIVESYgRKDiTTFwJTac
YVORRA LEADERSHIP DEVELOPMENT INC,521560287,PORT REPUBLIC,MD,https://yld.org/,(443) 968-0862,2446 Azalea Rd, Port Republic, MD 20676, USA,ChIJ9d1PdQ1_t4kRIljBqKYc_Io
BEIROW FAMILY FOUNDATION INC,814536993,HASTINGS,NE,,(402) 469-5781,225 N St Joseph Ave, Hastings, NE 68901, USA,ChIJDXp505ujmYcRLMcj6YBPEGM
NEW GENERATION INC,384184549,BATTLE CREEK,MI,,(269) 209-9966,8473 E Dr N, Battle Creek, MI 49014, USA,ChIJYxYOorztF4gRSeuhk_Iqd-s
MANDELBAUM FOUNDATION,226060789,LIVINGSTON,NJ,,(973) 325-0011,354 Eisenhower Pkwy Ste 1900, Livingston, NJ 07039, USA,ChIJZwGb2zyrw4kRKfypPsVi-aY
INSPIRATIONS COUNSELING AND EDUCATION INC,921689283,OKLAHOMA CITY,OK,https://www.icedui.com/,(405) 925-1332,1390 S Douglas Blvd, Midwest City, OK 73130, USA,ChIJvWDkB8Q9socR0aSaAF2F0R4
REACH HIGHER FOUNDATION,823501392,WILMINGTON,DE,https://reachriverside.org/,(302) 232-6612,1121 Thatcher St, Wilmington, DE 19802, USA,ChIJbYzyBzwWjE8REWnturdLKHk
HOWARD FAMILY CHARITABLE FOUNDATION,133549594,NEW YORK,NY,https://howardandbush.org/,(518) 271-1134,2 Belle Ave, Troy, NY 12180, USA,ChIJnSxi5nEP3okRld1SU2vj-1M
LEVI COBB TRUST UA FBO,066021213,DALLAS,TX,https://trustupcommunity.com/,(214) 954-7113,8330 Lyndon B Johnson Fwy #550, Dallas, TX 75243, USA,ChIJlX7ajwchTIYRxOY25nXPfY0
HIRSCH FAMILY FOUNDATION,113185637,LAKEWOOD,NJ,https://thelcsc.org/family/,(732) 901-6001,450 W Kennedy Blvd, Lakewood, NJ 08701, USA,ChIJdf0idKl4wYkRo8TKO_74_1A
SELAH CHARITABLE TR,376393903,WHITEFISH,MT,http://www.littlebeltmontana.com/,,21 Main St, Neihart, MT 59465, USA,ChIJYbuQI3XxQ1MRkZz6x6qwuJ4
MICHELI FAMILY FOUNDATION INC,472446326,BOSTON,MA,http://www.familyaidboston.org/,(617) 542-7286,3815 Washington St, Boston, MA 02130, USA,ChIJpY7Jxnh644kR5cv5gcBWQoo
ITALIAN CLUB OF BENLD,363195359,BENLD,IL,,(618) 724-4610,9056 Main St, North City, IL 62825, USA,ChIJFaUV-5jfdogR3xguXMbx5js
EASTERN OREGON CANCER NETWORK,832822047,JOELTON,TN,http://pendletoncancer.com/,(541) 304-2264,1713 SW 24th St, Pendleton, OR 97801, USA,ChIJ3WMqVNrholQREn24DqPUeNs
KUKUIOLONO PARK TRUST ESTATE,996003335,HONOLULU,HI,https://kukuiolonogolf.com/?utm_source=extnet&utm_medium=yext,(808) 332-9151,854 Puu Rd, Kalaheo, HI 96741, USA,ChIJkyfoz6oFB3wRuIKmCUXZPl8
ELVINE AND ROY GIENGER FOUNDATION INC,930981050,KLAMATH FALLS,OR,http://www.winrinc.com/,(541) 884-8008,2767 Altamont Dr, Klamath Falls, OR 97603, USA,ChIJf1MR4nHVyFQRcEHwvRLn0gA
GRACE LANE GIVING FOUNDATION,412998928,NEW YORK,NY,http://www.graceofny.org/,(718) 983-3800,460W Brielle Ave, Staten Island, NY 10314, USA,ChIJve1cUTJMwokRmZ2QWJ3pvLA
DANFORD FOUNDATION,942819322,SAN CARLOS,CA,http://danfordfoundation.org/,(650) 482-3082,990 Industrial Rd #206, San Carlos, CA 94070, USA,ChIJXwAQrhaij4ARVl7ml5UTnQI
LAKERIDGE FOUNDATION,200940862,BUFFALO,NY,https://lhfoundation.ca/?utm_medium=organic&utm_source=gmb&utm_campaign=website,(905) 433-4339,1 Hospital Ct, Oshawa, ON L1G 2B9, Canada,ChIJAyOs0e4c1YkRkAaVR2VChlY
GE FOUNDATION,222621967,NORWALK,CT,http://www.ge.com/,(203) 229-5000,901 Main Ave, Norwalk, CT 06851, USA,ChIJWXxFCgcd6IkR5-_g_GJ81mU
LOWMAN LYON FOUNDATION,465765282,ORO VALLEY,AZ,http://cfsaz.org/,(520) 770-0800,5049 E Broadway Blvd #201, Tucson, AZ 85711, USA,ChIJwR9jLk5w1oYRaAZHTewqSvk
SOCIETY FOR THE ADVANCEMENT OF TRANSPLANT ANESTHESIA CORP,833790677,COLUMBUS,OH,https://osainc.org/,(614) 784-9721,3757 Indianola Ave #3753, Columbus, OH 43214, USA,ChIJjZc10HOMOIgRr6L0qj1iFjw
CLIFFORD AND IRMAJEAN MOE SCHOLARSHIP FUND,203523027,MILWAUKEE,WI,http://www.greatermilwaukeefoundation.org/,(414) 272-5805,2153 N Doctor M.L.K. Jr Dr Ste 4000, Milwaukee, WI 53212, USA,ChIJq7wL_hIZBYgRKDoD-7go0es
WAYNE A THACKERY FOUNDATION,883941774,SALEM,OR,https://unitedwaymwv.org/program/communityresourcecenter,(503) 363-1651,1100 Front St NE, Salem, OR 97301, USA,ChIJRacXbxH5v1QRxlPZbFxoi-w
MARSHAL VERNE ROSS FOUNDATION INC,742864663,BRYAN,TX,http://www.greatertexasfoundation.org/,(979) 779-6100,6100 Foundation Pl Dr, Bryan, TX 77807, USA,ChIJ194Dqv0pRIYRqgHU1ggpvnI
FOSTER FAMILY FOUNDATION,203439954,ROCHESTER HLS,MI,http://www.friendsoffosterkids.org/,(586) 307-4438,51341 Celeste, Shelby Township, MI 48315, USA,ChIJRct5GHvcJIgRUIxaG4B8gWM
ABBIE FRANCES LAWTON MEMORIAL HOME,237259854,GREENVILLE,RI,http://www.andersonwinfield.net/,(401) 949-0180,2 Church St, Greenville, RI 02828, USA,ChIJGzweXJ045IkRrbprB9oGTqI
DTS CHARITABLE FOUNDATION,042994523,WALTHAM,MA,http://communitydaycenter.org/,(781) 392-6311,16 Felton St, Waltham, MA 02453, USA,ChIJlZFs6d6C44kRXoXrPAyTnKc
JEANNETTE LONG TRUST UW,256184809,PITTSBURGH,PA,http://www.katz.business.pitt.edu/,(412) 648-1700,3950 Roberto Clemente Dr, Pittsburgh, PA 15260, USA,ChIJ3d24ESjyNIgRhwrYMH5a2r4
SRI FAMILY CORP,853030696,LAKEWOOD,NJ,,(732) 326-5888 ext. 411,371 Hoes Ln Suit 200, Piscataway, NJ 08854, USA,ChIJtbuR4cW1w4kRZgoKzIsGbbI
DOCKERY FARMS FOUNDATION,202057811,CLEVELAND,MS,http://www.dockeryfarms.com/,(662) 719-1048,229 MS-8, Cleveland, MS 38732, USA,ChIJN2C2O_ioK4YRttXqmy1hUEM
YANKEE SPRINGER FOUNDATION,364265296,LAKE FOREST,IL,https://www.lflbscfoundation.org/contact-us.html,(847) 810-4675,100 E Old Mill Rd, Lake Forest, IL 60045, USA,ChIJRyrurxzAD4gREPANOx-3bHE
HEIDELBERG UCC CHARITABLE TR,387167842,SOUDERTON,PA,https://heidelbergucc.org/,(215) 368-0442,1101 Cowpath Rd, Hatfield, PA 19440, USA,ChIJe4UdTm6hxokRQOiJinr7cxE
DAN FOUNDATION INC,933828507,MIAMI,FL,https://danmarinofoundation.org/,(954) 368-6000,3100 Ray Ferrero Jr Blvd 5th floor, Fort Lauderdale, FL 33314, USA,ChIJ5w31jv8A2YgRwNBtvPlIeao
J RALPH AND GLADYS MEIER SCHOLARSHIP TRUST,426387434,CEDAR RAPIDS,IA,https://xaviersaints.org/foundation,(319) 378-4571,6300 42nd St NE, Cedar Rapids, IA 52411, USA,ChIJw_LIIaj75IcR8l8ATlXlT2o
RODGERS & HAMMERSTEIN FOUNDATION,136084412,NEW YORK,NY,http://www.rnh.com/,(212) 541-6600,229 W 28th St, New York, NY 10001, USA,ChIJs_f54a9ZwokR9zgT3QbqaK8
UNITED COMMUNITY HOUSING ALLIANCE,422418434,PERRIS,CA,http://www.cityofperris.org/,(951) 435-7216,227 N D St, Perris, CA 92570, USA,ChIJl7B4pNGh3IARwyNpd9do-64
ROTTMAN FAMILY CHARITABLE FOUNDATION,383566006,GRAND RAPIDS,MI,http://www.grfoundation.org/,(616) 454-1751,185 Oakes St SW, Grand Rapids, MI 49503, USA,ChIJZx-YP8OtGYgRozGDagBv0yQ
VIVID-ALMS FOUNDATION,884066946,BOWIE,MD,http://www.buildingasolidfoundation.com/,(301) 249-4511,1503 Kings Valley Dr, Bowie, MD 20721, USA,ChIJAQAAAJDst4kRpg3aeXkWWqg
JAMES AND CHRISTINE CAREY FOUNDATION,367253064,LAKE FOREST,IL,http://www.lakecountycf.org/,(847) 377-0520,1200 University Center Dr Ste 333, Grayslake, IL 60030, USA,ChIJ__-_wWvtD4gRTgR5ggVaHqs
OBERNIER FAM FOUNDATION,066462350,HARRISON,NY,https://foundationharrisonny.com/,(845) 593-2666,229 Harrison Ave, Harrison, NY 10528, USA,ChIJw_tRwx6RwokRZ0LfCdiZtPY
ELDERHOOD SENIOR ALLIANCE,990444508,SHELTON,WA,https://www.cascadeliving.com/community/alpine-way/?utm_source=google&utm_medium=organic&utm_campaign=gmblisting,(360) 426-2600,900 Alpine Way, Shelton, WA 98584, USA,ChIJGRKMf9KXkVQRyRrVdNKFA7k
TRULY GRACE INC,831956744,MOSS POINT,MS,https://www.facebook.com/share/1Aw1stZPC4/,,MS-613, Moss Point, MS 39562, USA,ChIJryh3CgDrm4gRy_Y_aAsKzRw
PEACOCK MILITARY ACADEMY ALUMNI ASSOCIATION INC,742304994,HOUSTON,TX,https://atlas.thc.state.tx.us/Details/5113006813,,6901 Military Pkwy, Dallas, TX 75227, USA,ChIJ-1QSI6qjToYRRRwdd9OSVd0
BRIGHT FOUNDATION INC,202851942,SUMMERSVILLE,WV,https://wvbrighthorizons.org/,(304) 742-6202,16910 W Webster Rd, Craigsville, WV 26205, USA,ChIJN3M7eKT5S4gRfQFQOZb8O0o
